Source,Target,Type,id,weight
Ramsay-Snow,Sour-Alyn,Undirected,2554,6
Ramsay-Snow,Stannis-Baratheon,Undirected,2555,8
Ramsay-Snow,Theon-Greyjoy,Undirected,2556,101
Ramsay-Snow,Walder-Frey-(son-of-Merrett),Undirected,2557,3
Ramsay-Snow,Wyman-Manderly,Undirected,2558,5
Ramsay-Snow,Yellow-Dick,Undirected,2559,7
Randyll-Tarly,Renly-Baratheon,Undirected,2560,6
Randyll-Tarly,Robert-Strong,Undirected,2561,3
Randyll-Tarly,Robett-Glover,Undirected,2562,3
Randyll-Tarly,Samwell-Tarly,Undirected,2563,9
Randyll-Tarly,Stannis-Baratheon,Undirected,2564,3
Rast,Samwell-Tarly,Undirected,2565,3
Rattleshirt,Ryk,Undirected,2566,4
Rattleshirt,Styr,Undirected,2567,8
Rattleshirt,Tormund,Undirected,2568,5
Rattleshirt,Weeper,Undirected,2569,5
Rattleshirt,Ygritte,Undirected,2570,15
Raymun-Darry,Robert-Baratheon,Undirected,2571,8
Raynald-Westerling,Robb-Stark,Undirected,2572,8
Raynald-Westerling,Rollam-Westerling,Undirected,2573,3
Raynard,Torbert,Undirected,2574,4
Renly-Baratheon,Robb-Stark,Undirected,2575,25
Renly-Baratheon,Robert-Baratheon,Undirected,2576,80
Renly-Baratheon,Sandor-Clegane,Undirected,2577,7
Renly-Baratheon,Sansa-Stark,Undirected,2578,16
Renly-Baratheon,Stannis-Baratheon,Undirected,2579,110
Renly-Baratheon,Steffon-Baratheon,Undirected,2580,3
Renly-Baratheon,Tyrion-Lannister,Undirected,2581,23
Renly-Baratheon,Tywin-Lannister,Undirected,2582,3
Renly-Baratheon,Varys,Undirected,2583,18
Rennifer-Longwaters,Rugen,Undirected,2584,3
Reznak-mo-Reznak,Skahaz-mo-Kandaq,Undirected,2585,5
Rhaegar-Frey,Wyman-Manderly,Undirected,2586,3
Rhaegar-Targaryen,Rhaella-Targaryen,Undirected,2587,3
Rhaegar-Targaryen,Robert-Baratheon,Undirected,2588,48
Rhaegar-Targaryen,Sansa-Stark,Undirected,2589,3
Rhaegar-Targaryen,Tywin-Lannister,Undirected,2590,4
Rhaegar-Targaryen,Viserys-Targaryen,Undirected,2591,15
Rhaella-Targaryen,Viserys-Targaryen,Undirected,2592,3
Rhaenys-Targaryen,Visenya-Targaryen,Undirected,2593,3
Richard-Horpe,Stannis-Baratheon,Undirected,2594,3
Rickard-Karstark,Robb-Stark,Undirected,2595,28
Rickard-Karstark,Roose-Bolton,Undirected,2596,3
Rickon-Stark,Robb-Stark,Undirected,2597,53
Rickon-Stark,Rodrik-Cassel,Undirected,2598,3
Rickon-Stark,Sansa-Stark,Undirected,2599,20
Rickon-Stark,Theon-Greyjoy,Undirected,2600,20
Rickon-Stark,Tyrion-Lannister,Undirected,2601,4
Rickon-Stark,Walder-Frey-(son-of-Merrett),Undirected,2602,5
Robb-Stark,Robert-Baratheon,Undirected,2603,9
Robb-Stark,Robin-Flint,Undirected,2604,3
Robb-Stark,Rodrik-Cassel,Undirected,2605,27
Robb-Stark,Rollam-Westerling,Undirected,2606,4
Robb-Stark,Rolph-Spicer,Undirected,2607,5
Robb-Stark,Roose-Bolton,Undirected,2608,24
Robb-Stark,Roslin-Frey,Undirected,2609,4
Robb-Stark,Ryman-Frey,Undirected,2610,8
Robb-Stark,Samwell-Tarly,Undirected,2611,4
Robb-Stark,Sansa-Stark,Undirected,2612,44
Robb-Stark,Stafford-Lannister,Undirected,2613,5
Robb-Stark,Stannis-Baratheon,Undirected,2614,22
Robb-Stark,Stevron-Frey,Undirected,2615,4
Robb-Stark,Stiv,Undirected,2616,3
Robb-Stark,Sybell-Spicer,Undirected,2617,3
Robb-Stark,Theon-Greyjoy,Undirected,2618,76
Robb-Stark,Torrhen-Karstark,Undirected,2619,3
Robb-Stark,Tristifer-IV-Mudd,Undirected,2620,3
Robb-Stark,Tyrion-Lannister,Undirected,2621,44
Robb-Stark,Tywin-Lannister,Undirected,2622,30
Robb-Stark,Utherydes-Wayn,Undirected,2623,3
Robb-Stark,Varys,Undirected,2624,3
Robb-Stark,Walder-Frey,Undirected,2625,40
Robb-Stark,Walder-Rivers,Undirected,2626,4
Robb-Stark,Wendel-Manderly,Undirected,2627,3
Robb-Stark,Willem-Lannister,Undirected,2628,3
Robb-Stark,Wyman-Manderly,Undirected,2629,6
Robb-Stark,Yoren,Undirected,2630,3
Robert-Arryn,Sansa-Stark,Undirected,2631,17
Robert-Arryn,Terrance-Lynderly,Undirected,2632,4
Robert-Arryn,Tyrion-Lannister,Undirected,2633,9
Robert-Arryn,Yohn-Royce,Undirected,2634,4
Robert-Baratheon,Sandor-Clegane,Undirected,2635,14
Robert-Baratheon,Sansa-Stark,Undirected,2636,35
Robert-Baratheon,Stannis-Baratheon,Undirected,2637,68
Robert-Baratheon,Taena-of-Myr,Undirected,2638,5
Robert-Baratheon,Thoros-of-Myr,Undirected,2639,6
Robert-Baratheon,Tommen-Baratheon,Undirected,2640,12
Robert-Baratheon,Tyrion-Lannister,Undirected,2641,42
Robert-Baratheon,Tywin-Lannister,Undirected,2642,29
Robert-Baratheon,Val,Undirected,2643,3
Robert-Baratheon,Varys,Undirected,2644,44
Robert-Baratheon,Vayon-Poole,Undirected,2645,3
Robert-Baratheon,Viserys-Targaryen,Undirected,2646,16
Robert-Baratheon,Willam-Dustin,Undirected,2647,3
Robett-Glover,Rorge,Undirected,2648,3
Robett-Glover,Stannis-Baratheon,Undirected,2649,4
Robett-Glover,Vargo-Hoat,Undirected,2650,3
Robin-Flint,Wendel-Manderly,Undirected,2651,3
Rodrik-Cassel,Roose-Bolton,Undirected,2652,4
Rodrik-Cassel,Theon-Greyjoy,Undirected,2653,21
Rodrik-Cassel,Tyrion-Lannister,Undirected,2654,10
Rodrik-Cassel,Walder-Frey-(son-of-Merrett),Undirected,2655,3
Rodrik-Cassel,Willis-Wode,Undirected,2656,7
Rodrik-Cassel,Wyman-Manderly,Undirected,2657,6
Rodrik-Harlaw,Sigfryd-Harlaw,Undirected,2658,3
Rodrik-Harlaw,Victarion-Greyjoy,Undirected,2659,3
Rodrik-Sparr,Victarion-Greyjoy,Undirected,2660,7
Roger-Ryswell,Theon-Greyjoy,Undirected,2661,4
Rolly-Duckfield,Tyrion-Lannister,Undirected,2662,20
Rolly-Duckfield,Yandry,Undirected,2663,12
Rolly-Duckfield,Ysilla,Undirected,2664,9
Roose-Bolton,Ryman-Frey,Undirected,2665,3
Roose-Bolton,Stannis-Baratheon,Undirected,2666,18
Roose-Bolton,Theon-Greyjoy,Undirected,2667,14
Roose-Bolton,Tyrion-Lannister,Undirected,2668,6
Roose-Bolton,Tywin-Lannister,Undirected,2669,13
Roose-Bolton,Vargo-Hoat,Undirected,2670,12
Roose-Bolton,Walda-Frey-(daughter-of-Merrett),Undirected,2671,4
Roose-Bolton,Walder-Frey,Undirected,2672,3
Roose-Bolton,Walton,Undirected,2673,6
Roose-Bolton,Wyman-Manderly,Undirected,2674,5
Roose-Ryswell,Stannis-Baratheon,Undirected,2675,3
Rorge,Shagwell,Undirected,2676,4
Rorge,Vargo-Hoat,Undirected,2677,6
Rorge,Yoren,Undirected,2678,4
Rorge,Zollo,Undirected,2679,5
Roslin-Frey,Walder-Frey,Undirected,2680,9
Rowan,Squirrel,Undirected,2681,5
Rowan,Theon-Greyjoy,Undirected,2682,12
Ryk,Tormund,Undirected,2683,6
Ryk,Ygritte,Undirected,2684,8
Ryman-Frey,Stevron-Frey,Undirected,2685,4
Ryman-Frey,Walder-Rivers,Undirected,2686,5
Salladhor-Saan,Stannis-Baratheon,Undirected,2687,20
Samwell-Tarly,Small-Paul,Undirected,2688,19
Samwell-Tarly,Stannis-Baratheon,Undirected,2689,37
Samwell-Tarly,Theobald,Undirected,2690,7
Samwell-Tarly,Xhondo,Undirected,2691,18
Sandor-Clegane,Sansa-Stark,Undirected,2692,53
Sandor-Clegane,Thoros-of-Myr,Undirected,2693,16
Sandor-Clegane,Tickler,Undirected,2694,23
Sandor-Clegane,Timeon,Undirected,2695,4
Sandor-Clegane,Tommen-Baratheon,Undirected,2696,5
Sandor-Clegane,Tyrion-Lannister,Undirected,2697,25
Sansa-Stark,Shae,Undirected,2698,8
Sansa-Stark,Stannis-Baratheon,Undirected,2699,11
Sansa-Stark,Tanda-Stokeworth,Undirected,2700,7
Sansa-Stark,Tomard,Undirected,2701,3
Sansa-Stark,Tommen-Baratheon,Undirected,2702,13
Sansa-Stark,Tyrion-Lannister,Undirected,2703,118
Sansa-Stark,Tysha,Undirected,2704,3
Sansa-Stark,Tywin-Lannister,Undirected,2705,6
Sansa-Stark,Varys,Undirected,2706,8
Sansa-Stark,Willas-Tyrell,Undirected,2707,5
Sansa-Stark,Yohn-Royce,Undirected,2708,3
Sarella-Sand,Tyene-Sand,Undirected,2709,3
Satin,Selyse-Florent,Undirected,2710,4
Satin,Spare-Boot,Undirected,2711,4
Scar,Tyrion-Lannister,Undirected,2712,8
Scar,Yezzan-zo-Qaggaz,Undirected,2713,4
Scolera,Unella,Undirected,2714,12
Selyse-Florent,Shireen-Baratheon,Undirected,2715,8
Selyse-Florent,Stannis-Baratheon,Undirected,2716,41
Selyse-Florent,Val,Undirected,2717,15
Selyse-Florent,Wun-Weg-Wun-Dar-Wun,Undirected,2718,5
Shadd,Wendel-Manderly,Undirected,2719,3
Shae,Stannis-Baratheon,Undirected,2720,3
Shae,Symon-Silver-Tongue,Undirected,2721,3
Shae,Tanda-Stokeworth,Undirected,2722,3
Shae,Tyrion-Lannister,Undirected,2723,68
Shae,Tysha,Undirected,2724,7
Shae,Varys,Undirected,2725,27
Shagga,Timett,Undirected,2726,8
Shagga,Tyrion-Lannister,Undirected,2727,32
Shagga,Ulf-son-of-Umar,Undirected,2728,4
Shagwell,Timeon,Undirected,2729,6
Shagwell,Zollo,Undirected,2730,3
Sharna,Tom-of-Sevenstreams,Undirected,2731,3
Shireen-Baratheon,Stannis-Baratheon,Undirected,2732,7
Shireen-Baratheon,Tommen-Baratheon,Undirected,2733,3
Shireen-Baratheon,Val,Undirected,2734,4
Shrouded-Lord,Tyrion-Lannister,Undirected,2735,4
Sigorn,Stannis-Baratheon,Undirected,2736,3
Simon-Toyne,Smiling-Knight,Undirected,2737,3
Skinner,Sour-Alyn,Undirected,2738,6
Skinner,Theon-Greyjoy,Undirected,2739,4
Sour-Alyn,Theon-Greyjoy,Undirected,2740,8
Sour-Alyn,Yellow-Dick,Undirected,2741,3
Squint,Theon-Greyjoy,Undirected,2742,3
Squirrel,Theon-Greyjoy,Undirected,2743,7
Stannis-Baratheon,Steffon-Baratheon,Undirected,2744,3
Stannis-Baratheon,Theomore,Undirected,2745,3
Stannis-Baratheon,Theon-Greyjoy,Undirected,2746,10
Stannis-Baratheon,Tommen-Baratheon,Undirected,2747,16
Stannis-Baratheon,Tycho-Nestoris,Undirected,2748,7
Stannis-Baratheon,Tyrion-Lannister,Undirected,2749,52
Stannis-Baratheon,Tywin-Lannister,Undirected,2750,30
Stannis-Baratheon,Val,Undirected,2751,15
Stannis-Baratheon,Varys,Undirected,2752,10
Stannis-Baratheon,William-Foxglove,Undirected,2753,3
Stannis-Baratheon,Wyman-Manderly,Undirected,2754,19
Stevron-Frey,Walder-Frey,Undirected,2755,3
Stonesnake,Ygritte,Undirected,2756,3
Stygg,Theon-Greyjoy,Undirected,2757,4
Stygg,Werlag,Undirected,2758,3
Styr,Tormund,Undirected,2759,5
Styr,Ygritte,Undirected,2760,9
Sweets,Tyrion-Lannister,Undirected,2761,7
Sweets,Yezzan-zo-Qaggaz,Undirected,2762,6
Sybell-Spicer,Wyman-Manderly,Undirected,2763,3
Sylva-Santagar,Tyene-Sand,Undirected,2764,3
Symon-Silver-Tongue,Tyrion-Lannister,Undirected,2765,7
Symond-Templeton,Yohn-Royce,Undirected,2766,4
Syrio-Forel,Yoren,Undirected,2767,3
Taena-of-Myr,Tommen-Baratheon,Undirected,2768,8
Taena-of-Myr,Tyrion-Lannister,Undirected,2769,3
Talbert-Serry,Victarion-Greyjoy,Undirected,2770,10
Tanda-Stokeworth,Tyrion-Lannister,Undirected,2771,9
Tansy,Tom-of-Sevenstreams,Undirected,2772,3
Theomore,Wyman-Manderly,Undirected,2773,3
Theon-Greyjoy,Tyrion-Lannister,Undirected,2774,3
Theon-Greyjoy,Tywin-Lannister,Undirected,2775,3
Theon-Greyjoy,Urzen,Undirected,2776,3
Theon-Greyjoy,Victarion-Greyjoy,Undirected,2777,3
Theon-Greyjoy,Walda-Frey-(daughter-of-Merrett),Undirected,2778,3
Theon-Greyjoy,Walder-Frey,Undirected,2779,4
Theon-Greyjoy,Walder-Frey-(son-of-Jammos),Undirected,2780,6
Theon-Greyjoy,Walder-Frey-(son-of-Merrett),Undirected,2781,6
Theon-Greyjoy,Werlag,Undirected,2782,3
Theon-Greyjoy,Wex-Pyke,Undirected,2783,17
Theon-Greyjoy,Willow-Witch-eye,Undirected,2784,4
Theon-Greyjoy,Wyman-Manderly,Undirected,2785,3
Theon-Greyjoy,Yellow-Dick,Undirected,2786,5
Thistle,Varamyr,Undirected,2787,7
Timett,Tyrion-Lannister,Undirected,2788,13
Timett,Varys,Undirected,2789,3
Tion-Frey,Willem-Lannister,Undirected,2790,6
Tommen-Baratheon,Tyrion-Lannister,Undirected,2791,26
Tommen-Baratheon,Tywin-Lannister,Undirected,2792,11
Toregg,Tormund,Undirected,2793,8
Tormund,Val,Undirected,2794,9
Tormund,Weeper,Undirected,2795,9
Tormund,Ygritte,Undirected,2796,11
Tybero-Istarion,Tyrion-Lannister,Undirected,2797,8
Tyrion-Lannister,Tysha,Undirected,2798,11
Tyrion-Lannister,Tywin-Lannister,Undirected,2799,117
Tyrion-Lannister,Vardis-Egen,Undirected,2800,9
Tyrion-Lannister,Varys,Undirected,2801,107
Tyrion-Lannister,Viserys-Targaryen,Undirected,2802,4
Tyrion-Lannister,Vylarr,Undirected,2803,6
Tyrion-Lannister,Willas-Tyrell,Undirected,2804,5
Tyrion-Lannister,Willis-Wode,Undirected,2805,4
Tyrion-Lannister,Yandry,Undirected,2806,15
Tyrion-Lannister,Yezzan-zo-Qaggaz,Undirected,2807,17
Tyrion-Lannister,Yoren,Undirected,2808,10
Tyrion-Lannister,Ysilla,Undirected,2809,11
Tywin-Lannister,Vargo-Hoat,Undirected,2810,4
Tywin-Lannister,Varys,Undirected,2811,9
Tywin-Lannister,Walder-Frey,Undirected,2812,12
Tywin-Lannister,Weese,Undirected,2813,7
Tywin-Lannister,Wylis-Manderly,Undirected,2814,3
Vargo-Hoat,Zollo,Undirected,2815,3
Victarion-Greyjoy,Wulfe,Undirected,2816,3
Walder-Frey-(son-of-Jammos),Walder-Frey-(son-of-Merrett),Undirected,2817,15
Walder-Frey-(son-of-Merrett),Wex-Pyke,Undirected,2818,4
Waymar-Royce,Will-(prologue),Undirected,2819,18
Weasel,Weese,Undirected,2820,6
Woth,Yoren,Undirected,2821,4
Yandry,Ysilla,Undirected,2822,14
